# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,
# retrieved: 2017-05-23 13:15:13 EDT       (nadww02),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
"#    USGS 07010075 Deer Creek at Ladue, MO",,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 07010075,,,,,,,
#            TS   parameter     Description,,,,,,,
"#         77472       00065     Gage height, feet",,,,,,,
"#         77474       00060     Discharge, cubic feet per second",,,,,,,
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#        ,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,
# ,,,,,,,
agency_cd,site_no,datetime,tz_cd,77472_00065,77472_00065_cd,77474_00060,77474_00060_cd
USGS,7010075,9/20/2015 21:20,CDT,1.94,A,0.23,A
USGS,7010075,9/20/2015 21:25,CDT,1.94,A,0.23,A
USGS,7010075,9/20/2015 21:30,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 21:35,CDT,1.94,A,0.23,A
USGS,7010075,9/20/2015 21:40,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 21:45,CDT,1.94,A,0.23,A
USGS,7010075,9/20/2015 21:50,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 21:55,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 22:00,CDT,1.94,A,0.23,A
USGS,7010075,9/20/2015 22:05,CDT,1.94,A,0.23,A
USGS,7010075,9/20/2015 22:10,CDT,1.93,A,0.23,A
USGS,7010075,9/20/2015 22:15,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 22:20,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 22:25,CDT,1.94,A,0.23,A
USGS,7010075,9/20/2015 22:30,CDT,1.93,A,0.23,A
USGS,7010075,9/20/2015 22:35,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 22:40,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 22:45,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 22:50,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 22:55,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 23:00,CDT,1.94,A,0.23,A
USGS,7010075,9/20/2015 23:05,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 23:10,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 23:15,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 23:20,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 23:25,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 23:30,CDT,1.94,A,0.16,A
USGS,7010075,9/20/2015 23:35,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 23:40,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 23:45,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 23:50,CDT,1.93,A,0.16,A
USGS,7010075,9/20/2015 23:55,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:00,CDT,1.94,A,0.16,A
USGS,7010075,9/21/2015 0:05,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:10,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:15,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:20,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:25,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:30,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:35,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:40,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:45,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:50,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 0:55,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:00,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:05,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:10,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:15,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:20,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:25,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:30,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:35,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:40,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:45,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:50,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 1:55,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:00,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:05,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:10,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:15,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:20,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:25,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:30,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:35,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:40,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:45,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:50,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 2:55,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:00,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:05,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:10,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:15,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:20,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:25,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:30,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:35,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:40,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:45,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:50,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 3:55,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:00,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:05,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:10,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:15,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:20,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:25,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 4:30,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:35,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 4:40,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:45,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 4:50,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 4:55,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 5:00,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 5:05,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 5:10,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 5:15,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 5:20,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 5:25,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 5:30,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 5:35,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 5:40,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 5:45,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 5:50,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 5:55,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 6:00,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 6:05,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 6:10,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 6:15,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 6:20,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 6:25,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 6:30,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 6:35,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 6:40,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 6:45,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 6:50,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 6:55,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 7:00,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 7:05,CDT,1.92,A,0.23,A
USGS,7010075,9/21/2015 7:10,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 7:15,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 7:20,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 7:25,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 7:30,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 7:35,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 7:40,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 7:45,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 7:50,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 7:55,CDT,1.93,A,0.1,A
USGS,7010075,9/21/2015 8:00,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:05,CDT,1.94,A,0.1,A
USGS,7010075,9/21/2015 8:10,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:15,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:20,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:25,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:30,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:35,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:40,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:45,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:50,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 8:55,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:00,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:05,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:10,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:15,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:20,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:25,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:30,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:35,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:40,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:45,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:50,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 9:55,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:00,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:05,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:10,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:15,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:20,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:25,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:30,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:35,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:40,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:45,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:50,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 10:55,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 11:00,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 11:05,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 11:10,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 11:15,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 11:20,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 11:25,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 11:30,CDT,1.92,A,0.1,A
USGS,7010075,9/21/2015 11:35,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 11:40,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 11:45,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 11:50,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 11:55,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 12:00,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 12:05,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 12:10,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 12:15,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 12:20,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 12:25,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 12:30,CDT,1.92,A,0.16,A
USGS,7010075,9/21/2015 12:35,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 12:40,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 12:45,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 12:50,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 12:55,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 13:00,CDT,1.93,A,0.16,A
USGS,7010075,9/21/2015 13:05,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:10,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:15,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:20,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:25,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:30,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:35,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:40,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:45,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:50,CDT,1.93,A,,
USGS,7010075,9/21/2015 13:55,CDT,1.93,A,,
USGS,7010075,9/21/2015 14:00,CDT,1.93,A,,
USGS,7010075,9/21/2015 14:05,CDT,,,0.23,A
USGS,7010075,9/21/2015 14:10,CDT,,,0.23,A
USGS,7010075,9/21/2015 14:15,CDT,,,0.23,A
USGS,7010075,9/21/2015 14:20,CDT,,,0.3,A
USGS,7010075,9/21/2015 14:25,CDT,,,0.3,A
USGS,7010075,9/21/2015 14:30,CDT,,,0.3,A
USGS,7010075,9/21/2015 14:35,CDT,,,0.39,A
USGS,7010075,9/21/2015 14:40,CDT,,,0.3,A
USGS,7010075,9/21/2015 14:45,CDT,,,0.39,A
USGS,7010075,9/21/2015 14:50,CDT,,,0.39,A
USGS,7010075,9/21/2015 14:55,CDT,,,0.39,A
USGS,7010075,9/21/2015 15:00,CDT,,,0.49,A
USGS,7010075,9/21/2015 15:05,CDT,1.94,A,0.49,A
USGS,7010075,9/21/2015 15:10,CDT,1.94,A,0.49,A
USGS,7010075,9/21/2015 15:15,CDT,1.94,A,0.49,A
USGS,7010075,9/21/2015 15:20,CDT,1.95,A,0.49,A
USGS,7010075,9/21/2015 15:25,CDT,1.95,A,0.49,A
USGS,7010075,9/21/2015 15:30,CDT,1.95,A,0.49,A
USGS,7010075,9/21/2015 15:35,CDT,1.96,A,0.6,A
USGS,7010075,9/21/2015 15:40,CDT,1.95,A,0.6,A
USGS,7010075,9/21/2015 15:45,CDT,1.96,A,0.6,A
USGS,7010075,9/21/2015 15:50,CDT,1.96,A,0.6,A
USGS,7010075,9/21/2015 15:55,CDT,1.96,A,0.6,A
USGS,7010075,9/21/2015 16:00,CDT,1.97,A,0.72,A
USGS,7010075,9/21/2015 16:05,CDT,1.97,A,0.6,A
USGS,7010075,9/21/2015 16:10,CDT,1.97,A,0.72,A
USGS,7010075,9/21/2015 16:15,CDT,1.97,A,0.72,A
USGS,7010075,9/21/2015 16:20,CDT,1.97,A,0.72,A
USGS,7010075,9/21/2015 16:25,CDT,1.97,A,0.72,A
USGS,7010075,9/21/2015 16:30,CDT,1.97,A,0.72,A
USGS,7010075,9/21/2015 16:35,CDT,1.98,A,0.72,A
USGS,7010075,9/21/2015 16:40,CDT,1.98,A,0.72,A
USGS,7010075,9/21/2015 16:45,CDT,1.98,A,0.72,A
USGS,7010075,9/21/2015 16:50,CDT,1.98,A,0.72,A
USGS,7010075,9/21/2015 16:55,CDT,1.98,A,0.85,A
USGS,7010075,9/21/2015 17:00,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 17:05,CDT,1.98,A,0.72,A
USGS,7010075,9/21/2015 17:10,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 17:15,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 17:20,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 17:25,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 17:30,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 17:35,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 17:40,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 17:45,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 17:50,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 17:55,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 18:00,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 18:05,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 18:10,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 18:15,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 18:20,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 18:25,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 18:30,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 18:35,CDT,1.99,A,0.85,A
USGS,7010075,9/21/2015 18:40,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 18:45,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 18:50,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 18:55,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:00,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:05,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:10,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 19:15,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:20,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:25,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:30,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:35,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:40,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:45,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 19:50,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 19:55,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 20:00,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 20:05,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 20:10,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 20:15,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 20:20,CDT,2,A,0.85,A
USGS,7010075,9/21/2015 20:25,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 20:30,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 20:35,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 20:40,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 20:45,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 20:50,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 20:55,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 21:00,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 21:05,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:10,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:15,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:20,CDT,2,A,0.72,A
USGS,7010075,9/21/2015 21:25,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:30,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:35,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:40,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:45,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:50,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 21:55,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:00,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:05,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 22:10,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:15,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:20,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:25,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:30,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 22:35,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:40,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:45,CDT,1.99,A,0.72,A
USGS,7010075,9/21/2015 22:50,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 22:55,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:00,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:05,CDT,1.98,A,0.6,A
USGS,7010075,9/21/2015 23:10,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:15,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:20,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:25,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:30,CDT,1.98,A,0.6,A
USGS,7010075,9/21/2015 23:35,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:40,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:45,CDT,1.99,A,0.6,A
USGS,7010075,9/21/2015 23:50,CDT,1.98,A,0.6,A
USGS,7010075,9/21/2015 23:55,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 0:00,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 0:05,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 0:10,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 0:15,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 0:20,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 0:25,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 0:30,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 0:35,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 0:40,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 0:45,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 0:50,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 0:55,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 1:00,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 1:05,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 1:10,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 1:15,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 1:20,CDT,1.98,A,0.6,A
USGS,7010075,9/22/2015 1:25,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 1:30,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 1:35,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 1:40,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 1:45,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 1:50,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 1:55,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:00,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:05,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 2:10,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 2:15,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:20,CDT,1.98,A,0.49,A
USGS,7010075,9/22/2015 2:25,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:30,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:35,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:40,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:45,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:50,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 2:55,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 3:00,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 3:05,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 3:10,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 3:15,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 3:20,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 3:25,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 3:30,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 3:35,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 3:40,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 3:45,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 3:50,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 3:55,CDT,1.97,A,0.49,A
USGS,7010075,9/22/2015 4:00,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 4:05,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 4:10,CDT,1.96,A,0.39,A
USGS,7010075,9/22/2015 4:15,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 4:20,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 4:25,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 4:30,CDT,1.96,A,0.39,A
USGS,7010075,9/22/2015 4:35,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 4:40,CDT,1.96,A,0.39,A
USGS,7010075,9/22/2015 4:45,CDT,1.96,A,0.39,A
USGS,7010075,9/22/2015 4:50,CDT,1.96,A,0.39,A
USGS,7010075,9/22/2015 4:55,CDT,1.97,A,0.39,A
USGS,7010075,9/22/2015 5:00,CDT,1.96,A,0.39,A
USGS,7010075,9/22/2015 5:05,CDT,1.96,A,0.39,A
USGS,7010075,9/22/2015 5:10,CDT,1.96,A,0.39,A
USGS,7010075,9/22/2015 5:15,CDT,1.96,A,0.39,A
